timestamp,treble_chorale,bruin_singers,bel_canto
2026-05-07T07:45:52Z,23263,7946,22226
2026-05-07T07:46:22Z,23271,7946,22231
2026-05-07T07:46:52Z,23290,7946,22238
2026-05-07T07:47:22Z,23308,7946,22244
2026-05-07T07:50:23Z,23391,7946,22283
2026-05-07T07:50:53Z,23407,7946,22287
2026-05-07T07:51:23Z,23422,7946,22293
2026-05-07T07:51:54Z,23436,7946,22298
2026-05-07T07:52:24Z,23448,7946,22305
2026-05-07T07:52:54Z,23464,7946,22312
2026-05-07T07:53:25Z,23474,7946,22316
2026-05-07T07:53:55Z,23486,7946,22322
2026-05-07T07:54:25Z,23490,7946,22327
2026-05-07T07:54:55Z,23506,7946,22334
2026-05-07T07:55:26Z,23519,7946,22341
2026-05-07T07:55:56Z,23537,7946,22348
2026-05-07T07:56:26Z,23562,7946,22355
2026-05-07T07:56:56Z,23577,7946,22360
2026-05-07T07:57:27Z,23588,7946,22365
2026-05-07T07:57:57Z,23589,7946,22371
2026-05-07T07:58:27Z,23613,7946,22377
2026-05-07T07:58:58Z,23629,7946,22384
2026-05-07T07:59:28Z,23644,7946,22391
2026-05-07T07:59:58Z,23670,7946,22399
2026-05-07T08:00:28Z,23681,7946,22403
2026-05-07T08:00:59Z,23683,7946,22407
2026-05-07T08:01:29Z,23697,7946,22411
2026-05-07T08:01:59Z,23714,7946,22417
2026-05-07T08:02:30Z,23741,7946,22425
2026-05-07T08:03:00Z,23742,7946,22433
2026-05-07T08:03:30Z,23764,7946,22438
2026-05-07T08:04:00Z,23766,7946,22442
2026-05-07T08:04:31Z,23768,7946,22448
2026-05-07T08:05:01Z,23780,7946,22455
2026-05-07T08:05:31Z,23808,7946,22462
2026-05-07T08:06:02Z,23824,7946,22468
2026-05-07T08:06:32Z,23836,7946,22472
2026-05-07T08:07:02Z,23846,7946,22476
2026-05-07T08:07:33Z,23863,7946,22483
2026-05-07T08:08:03Z,23880,7946,22490
2026-05-07T08:08:33Z,23902,7946,22497
2026-05-07T08:09:03Z,23922,7946,22505
2026-05-07T08:09:34Z,23933,7946,22510
2026-05-07T08:10:04Z,23950,7946,22516
2026-05-07T08:10:34Z,23962,7946,22521
2026-05-07T08:11:05Z,23978,7946,22526
2026-05-07T08:11:35Z,23993,7946,22532
2026-05-07T08:12:06Z,24005,7946,22539
2026-05-07T08:12:36Z,24022,7946,22545
2026-05-07T08:13:06Z,24043,7946,22550
2026-05-07T08:13:36Z,24067,7946,22557
2026-05-07T08:14:07Z,24081,7946,22564
2026-05-07T08:14:37Z,24106,7946,22572
2026-05-07T08:15:07Z,24114,7946,22578
2026-05-07T08:15:38Z,24116,7946,22582
2026-05-07T08:16:08Z,24116,7946,22586
2026-05-07T08:16:38Z,24144,7946,22590
2026-05-07T08:17:08Z,24159,7946,22593
2026-05-07T08:17:39Z,24171,7946,22596
2026-05-07T08:18:09Z,24187,7946,22599
2026-05-07T08:18:39Z,24203,7946,22603
2026-05-07T08:19:10Z,24220,7946,22606
2026-05-07T08:19:40Z,24248,7946,22608
2026-05-07T08:20:10Z,24263,7946,22609
2026-05-07T08:20:41Z,24278,7946,22612
2026-05-07T08:21:11Z,24296,7946,22615
2026-05-07T08:21:41Z,24317,7946,22619
2026-05-07T08:22:12Z,24333,7946,22622
2026-05-07T08:22:42Z,24358,7946,22625
2026-05-07T08:23:12Z,24375,7946,22628
2026-05-07T08:23:42Z,24388,7946,22628
2026-05-07T08:24:13Z,24388,7946,22628
2026-05-07T08:24:43Z,24401,7946,22628
2026-05-07T08:25:13Z,24414,7946,22628
2026-05-07T08:25:44Z,24431,7946,22628
2026-05-07T08:26:14Z,24443,7946,22628
2026-05-07T08:26:44Z,24470,7946,22628
2026-05-07T08:27:14Z,24476,7946,22628
2026-05-07T08:27:45Z,24499,7946,22628
2026-05-07T08:28:15Z,24510,7946,22628
2026-05-07T08:28:45Z,24524,7946,22628
2026-05-07T08:29:16Z,24543,7946,22628
2026-05-07T08:29:46Z,24558,7946,22628
2026-05-07T08:30:16Z,24572,7946,22628
2026-05-07T08:30:47Z,24603,7946,22628
2026-05-07T08:31:17Z,24618,7946,22628
2026-05-07T08:31:47Z,24631,7946,22628
2026-05-07T08:32:17Z,24648,7946,22628
2026-05-07T08:32:48Z,24661,7946,22628
2026-05-07T08:33:18Z,24687,7946,22628
2026-05-07T08:33:48Z,24690,7946,22628
2026-05-07T08:34:19Z,24704,7946,22628
2026-05-07T08:34:49Z,24733,7946,22628
2026-05-07T08:35:19Z,24747,7946,22628
2026-05-07T08:35:50Z,24772,7946,22628
2026-05-07T08:36:20Z,24789,7946,22628
2026-05-07T08:36:50Z,24800,7946,22628
2026-05-07T08:37:20Z,24809,7946,22628
2026-05-07T08:37:51Z,24810,7946,22628
2026-05-07T08:38:21Z,24825,7946,22628
2026-05-07T08:38:51Z,24839,7946,22628
2026-05-07T08:39:21Z,24873,7946,22628
2026-05-07T08:39:52Z,24886,7946,22628
2026-05-07T08:40:22Z,24898,7946,22628
2026-05-07T08:40:52Z,24911,7946,22628
2026-05-07T08:41:23Z,24928,7946,22628
2026-05-07T08:41:53Z,24937,7946,22628
2026-05-07T08:42:23Z,24953,7946,22628
2026-05-07T08:42:54Z,24968,7946,22628
2026-05-07T08:43:24Z,24986,7946,22628
2026-05-07T08:43:54Z,25007,7946,22628
2026-05-07T08:44:24Z,25021,7946,22628
2026-05-07T08:44:55Z,25039,7946,22628
2026-05-07T08:45:25Z,25068,7946,22628
2026-05-07T08:45:55Z,25079,7946,22628
2026-05-07T08:46:26Z,25093,7946,22628
2026-05-07T08:46:56Z,25109,7946,22628
2026-05-07T08:47:26Z,25124,7946,22628
2026-05-07T08:47:56Z,25149,7946,22628
2026-05-07T08:48:27Z,25171,7946,22628
2026-05-07T08:48:57Z,25174,7946,22628
2026-05-07T08:49:27Z,25184,7946,22628
2026-05-07T08:49:58Z,25199,7946,22628
2026-05-07T08:50:28Z,25214,7946,22628
2026-05-07T08:50:58Z,25234,7946,22628
2026-05-07T08:51:28Z,25258,7946,22628
2026-05-07T08:51:59Z,25273,7946,22628
2026-05-07T08:52:29Z,25296,7946,22628
2026-05-07T08:52:59Z,25300,7946,22628
2026-05-07T08:53:29Z,25316,7946,22628
2026-05-07T08:54:00Z,25329,7946,22628
2026-05-07T08:54:30Z,25351,7946,22628
2026-05-07T08:55:00Z,25369,7946,22628
2026-05-07T08:55:31Z,25386,7946,22628
2026-05-07T08:56:01Z,25411,7946,22629
2026-05-07T08:56:31Z,25424,7946,22629
2026-05-07T08:57:01Z,25427,7946,22629
2026-05-07T08:57:32Z,25455,7946,22629
2026-05-07T08:58:02Z,25468,7946,22629
2026-05-07T08:58:32Z,25491,7946,22629
2026-05-07T08:59:03Z,25511,7946,22629
2026-05-07T08:59:33Z,25526,7946,22629
2026-05-07T09:00:03Z,25527,7946,22629
2026-05-07T09:00:34Z,25550,7946,22629
2026-05-07T09:01:04Z,25550,7946,22629
2026-05-07T09:01:34Z,25578,7946,22629
2026-05-07T09:02:04Z,25594,7946,22629
2026-05-07T09:02:35Z,25610,7946,22629
2026-05-07T09:03:05Z,25626,7946,22629
2026-05-07T09:03:35Z,25637,7946,22629
2026-05-07T09:04:06Z,25652,7946,22629
2026-05-07T09:04:36Z,25666,7946,22629
2026-05-07T09:05:06Z,25681,7946,22629
2026-05-07T09:05:37Z,25705,7946,22629
2026-05-07T09:06:07Z,25721,7946,22629
2026-05-07T09:06:37Z,25748,7946,22629
2026-05-07T09:07:08Z,25762,7946,22629
2026-05-07T09:07:38Z,25772,7946,22629
2026-05-07T09:08:08Z,25794,7946,22629
2026-05-07T09:08:38Z,25809,7946,22629
2026-05-07T09:09:09Z,25825,7946,22629
2026-05-07T09:09:39Z,25835,7946,22629
2026-05-07T09:10:09Z,25850,7946,22630
2026-05-07T09:10:40Z,25868,7947,22630
2026-05-07T09:11:10Z,25880,7947,22631
2026-05-07T09:11:40Z,25908,7947,22634
2026-05-07T09:12:10Z,25921,7947,22636
2026-05-07T09:12:41Z,25924,7947,22639
2026-05-07T09:13:11Z,25948,7947,22642
2026-05-07T09:13:41Z,25965,7947,22645
2026-05-07T09:14:12Z,25979,7947,22646
2026-05-07T09:14:42Z,25982,7947,22647
2026-05-07T09:15:12Z,25998,7947,22647
2026-05-07T09:15:43Z,26024,7947,22647
2026-05-07T09:16:13Z,26049,7947,22647
2026-05-07T09:16:43Z,26053,7947,22647
2026-05-07T09:17:13Z,26080,7947,22647
2026-05-07T09:17:44Z,26096,7947,22647
2026-05-07T09:18:14Z,26112,7947,22650
2026-05-07T09:18:44Z,26117,7947,22650
2026-05-07T09:19:15Z,26138,7947,22653
2026-05-07T09:19:45Z,26154,7947,22656
2026-05-07T09:20:15Z,26169,7947,22664
2026-05-07T09:20:45Z,26186,7947,22671
2026-05-07T09:21:16Z,26187,7947,22680
2026-05-07T09:21:46Z,26213,7947,22685
2026-05-07T09:22:16Z,26230,7947,22697
2026-05-07T09:22:47Z,26244,7947,22709
2026-05-07T09:23:17Z,26255,7947,22713
2026-05-07T09:23:47Z,26267,7947,22723
2026-05-07T09:24:17Z,26281,7947,22737
2026-05-07T09:24:48Z,26300,7947,22751
2026-05-07T09:25:18Z,26315,7947,22758
2026-05-07T09:25:48Z,26327,7947,22762
2026-05-07T09:26:18Z,26352,7947,22768
2026-05-07T09:26:49Z,26366,7947,22782
2026-05-07T09:27:19Z,26373,7947,22794
2026-05-07T09:27:49Z,26379,7947,22806
2026-05-07T09:28:20Z,26394,7947,22816
2026-05-07T09:28:50Z,26410,7947,22826
2026-05-07T09:29:20Z,26422,7947,22839
2026-05-07T09:29:50Z,26438,7947,22849
2026-05-07T09:30:21Z,26463,7947,22860
2026-05-07T09:30:51Z,26464,7947,22869
2026-05-07T09:31:21Z,26481,7947,22882
2026-05-07T09:31:52Z,26504,7947,22890
2026-05-07T09:32:22Z,26508,7947,22903
2026-05-07T09:32:52Z,26519,7947,22913
2026-05-07T09:33:22Z,26523,7947,22922
2026-05-07T09:33:53Z,26537,7947,22933
2026-05-07T09:34:23Z,26555,7947,22947
2026-05-07T09:34:53Z,26583,7947,22957
2026-05-07T09:35:24Z,26591,7947,22967
2026-05-07T09:35:54Z,26593,7947,22976
2026-05-07T09:36:25Z,26606,7947,22985
2026-05-07T09:36:55Z,26621,7947,22996
2026-05-07T09:37:25Z,26638,7947,23007
2026-05-07T09:37:55Z,26662,7947,23017
2026-05-07T09:38:26Z,26664,7947,23026
2026-05-07T09:38:56Z,26680,7947,23038
2026-05-07T09:39:26Z,26709,7947,23049
2026-05-07T09:39:57Z,26723,7947,23061
2026-05-07T09:40:27Z,26739,7947,23072
2026-05-07T09:40:57Z,26750,7947,23078
2026-05-07T09:41:28Z,26763,7947,23089
2026-05-07T09:41:58Z,26779,7947,23099
2026-05-07T09:42:28Z,26794,7947,23109
2026-05-07T09:42:58Z,26813,7947,23122
2026-05-07T09:43:29Z,26831,7947,23129
2026-05-07T09:43:59Z,26833,7947,23136
2026-05-07T09:44:29Z,26851,7947,23148
2026-05-07T09:45:00Z,26876,7947,23155
2026-05-07T09:45:31Z,26876,7947,23166
2026-05-07T09:46:02Z,26905,7947,23180
2026-05-07T09:46:32Z,26918,7947,23187
2026-05-07T09:47:02Z,26919,7947,23203
2026-05-07T09:47:32Z,26944,7947,23218
2026-05-07T09:48:03Z,26957,7947,23234
2026-05-07T09:48:33Z,26957,7947,23249
2026-05-07T09:49:03Z,26984,7947,23260
2026-05-07T09:49:34Z,27000,7947,23269
2026-05-07T09:50:04Z,27013,7947,23276
2026-05-07T09:50:34Z,27013,7947,23290
2026-05-07T09:51:05Z,27040,7947,23301
2026-05-07T09:51:35Z,27041,7947,23314
2026-05-07T09:52:05Z,27051,7947,23327
2026-05-07T09:52:35Z,27067,7947,23339
2026-05-07T09:53:06Z,27078,7947,23355
2026-05-07T09:53:36Z,27091,7947,23366
2026-05-07T09:54:06Z,27104,7947,23382
2026-05-07T09:54:37Z,27119,7947,23394
2026-05-07T09:55:07Z,27139,7947,23405
2026-05-07T09:55:37Z,27149,7947,23419
2026-05-07T09:56:08Z,27162,7947,23433
2026-05-07T09:56:38Z,27163,7947,23447
2026-05-07T09:57:08Z,27174,7947,23463
2026-05-07T09:57:38Z,27193,7947,23478
2026-05-07T09:58:09Z,27213,7947,23492
2026-05-07T09:58:39Z,27225,7947,23502
2026-05-07T09:59:09Z,27228,7947,23509
2026-05-07T09:59:40Z,27244,7947,23526
2026-05-07T10:00:10Z,27262,7947,23542
2026-05-07T10:00:40Z,27291,7948,23558
2026-05-07T10:01:11Z,27291,7948,23569
2026-05-07T10:01:41Z,27296,7948,23581
2026-05-07T10:02:11Z,27314,7948,23594
2026-05-07T10:02:41Z,27316,7948,23608
2026-05-07T10:03:12Z,27345,7948,23621
2026-05-07T10:03:42Z,27356,7948,23635
2026-05-07T10:04:12Z,27370,7948,23647
2026-05-07T10:04:43Z,27371,7948,23658
2026-05-07T10:05:13Z,27385,7948,23671
2026-05-07T10:05:43Z,27409,7948,23682
2026-05-07T10:06:14Z,27411,7948,23691
2026-05-07T10:06:44Z,27426,7948,23702
2026-05-07T10:07:14Z,27439,7948,23716
2026-05-07T10:07:44Z,27453,7948,23726
2026-05-07T10:08:15Z,27460,7948,23739
2026-05-07T10:08:45Z,27478,7948,23749
2026-05-07T10:09:15Z,27481,7948,23759
2026-05-07T10:09:46Z,27490,7948,23774
2026-05-07T10:10:16Z,27513,7948,23787
2026-05-07T10:10:46Z,27530,7948,23800
2026-05-07T10:11:17Z,27557,7948,23814
2026-05-07T10:11:47Z,27576,7948,23827
2026-05-07T10:12:17Z,27589,7948,23840
2026-05-07T10:12:47Z,27601,7948,23849
2026-05-07T10:13:18Z,27614,7948,23859
2026-05-07T10:13:48Z,27617,7948,23873
2026-05-07T10:14:18Z,27641,7948,23887
2026-05-07T10:14:49Z,27657,7949,23901
2026-05-07T10:15:19Z,27669,7949,23912
2026-05-07T10:15:49Z,27677,7949,23920
2026-05-07T10:16:20Z,27692,7949,23937
2026-05-07T10:16:50Z,27706,7949,23944
2026-05-07T10:17:20Z,27715,7949,23958
2026-05-07T10:17:51Z,27717,7949,23974
2026-05-07T10:18:21Z,27721,7949,23990
2026-05-07T10:18:51Z,27744,7949,24003
2026-05-07T10:19:21Z,27749,7949,24018
2026-05-07T10:19:52Z,27780,7949,24032
2026-05-07T10:20:22Z,27795,7949,24043
2026-05-07T10:20:52Z,27814,7949,24056
2026-05-07T10:21:23Z,27821,7949,24073
2026-05-07T10:21:53Z,27832,7949,24090
2026-05-07T10:22:23Z,27846,7949,24102
2026-05-07T10:22:53Z,27848,7949,24112
2026-05-07T10:23:24Z,27871,7949,24118
2026-05-07T10:23:54Z,27872,7949,24132
2026-05-07T10:24:24Z,27896,7949,24143
2026-05-07T10:24:55Z,27914,7949,24156
2026-05-07T10:25:25Z,27929,7949,24161
2026-05-07T10:25:55Z,27957,7949,24172
2026-05-07T10:26:25Z,27971,7949,24181
2026-05-07T10:26:56Z,27985,7949,24194
2026-05-07T10:27:26Z,27998,7949,24206
2026-05-07T10:27:56Z,28010,7949,24215
2026-05-07T10:28:27Z,28022,7949,24227
2026-05-07T10:28:57Z,28025,7949,24237
2026-05-07T10:29:27Z,28047,7949,24248
2026-05-07T10:29:58Z,28047,7949,24258
2026-05-07T10:30:28Z,28061,7949,24270
2026-05-07T10:30:58Z,28076,7949,24282
2026-05-07T10:31:28Z,28093,7949,24294
2026-05-07T10:31:59Z,28106,7949,24305
2026-05-07T10:32:29Z,28121,7949,24316
2026-05-07T10:32:59Z,28121,7949,24326
2026-05-07T10:33:30Z,28132,7949,24338
2026-05-07T10:34:00Z,28149,7949,24350
2026-05-07T10:34:30Z,28154,7949,24358
2026-05-07T10:35:00Z,28168,7949,24371
2026-05-07T10:35:31Z,28197,7949,24383
2026-05-07T10:36:01Z,28209,7949,24394
2026-05-07T10:36:31Z,28221,7949,24402
2026-05-07T10:37:02Z,28236,7949,24416
2026-05-07T10:37:32Z,28249,7949,24429
2026-05-07T10:38:02Z,28261,7949,24440
2026-05-07T10:38:33Z,28276,7949,24449
2026-05-07T10:39:03Z,28285,7949,24457
2026-05-07T10:39:33Z,28298,7949,24465
2026-05-07T10:40:03Z,28300,7949,24478
2026-05-07T10:40:34Z,28314,7949,24490
2026-05-07T10:41:04Z,28327,7949,24504
2026-05-07T10:41:34Z,28342,7949,24518
2026-05-07T10:42:05Z,28369,7949,24530
2026-05-07T10:42:35Z,28369,7949,24541
2026-05-07T10:43:05Z,28384,7949,24554
2026-05-07T10:43:35Z,28395,7949,24566
2026-05-07T10:44:06Z,28411,7949,24577
2026-05-07T10:44:36Z,28426,7949,24591
2026-05-07T10:45:06Z,28441,7949,24605
2026-05-07T10:45:37Z,28456,7949,24618
2026-05-07T10:46:07Z,28467,7949,24629
2026-05-07T10:46:37Z,28470,7949,24644
2026-05-07T10:47:08Z,28498,7949,24656
2026-05-07T10:47:38Z,28511,7949,24670
2026-05-07T10:48:08Z,28522,7949,24682
2026-05-07T10:48:38Z,28536,7949,24692
2026-05-07T10:49:09Z,28539,7949,24704
2026-05-07T10:49:39Z,28570,7949,24716
2026-05-07T10:50:09Z,28588,7949,24729
2026-05-07T10:50:40Z,28603,7949,24742
2026-05-07T10:51:10Z,28625,7949,24753
2026-05-07T10:51:40Z,28628,7949,24766
2026-05-07T10:52:10Z,28642,7949,24779
2026-05-07T10:52:41Z,28656,7949,24791
2026-05-07T10:53:11Z,28666,7949,24806
2026-05-07T10:53:41Z,28675,7949,24818
2026-05-07T10:54:12Z,28689,7949,24831
2026-05-07T10:54:42Z,28689,7949,24844
2026-05-07T10:55:12Z,28715,7949,24855
2026-05-07T10:55:43Z,28732,7949,24867
2026-05-07T10:56:13Z,28748,7949,24873
2026-05-07T10:56:43Z,28773,7949,24884
2026-05-07T10:57:13Z,28782,7949,24892
2026-05-07T10:57:44Z,28786,7949,24902
2026-05-07T10:58:14Z,28803,7949,24914
2026-05-07T10:58:44Z,28830,7949,24926
2026-05-07T10:59:15Z,28843,7949,24939
2026-05-07T10:59:45Z,28854,7949,24950
2026-05-07T11:00:15Z,28868,7949,24961
2026-05-07T11:00:45Z,28882,7949,24975
2026-05-07T11:01:16Z,28907,7949,24985
2026-05-07T11:01:46Z,28909,7949,24994
2026-05-07T11:02:16Z,28925,7949,25008
2026-05-07T11:02:47Z,28940,7949,25017
2026-05-07T11:03:17Z,28955,7949,25029
2026-05-07T11:03:47Z,28968,7949,25044
2026-05-07T11:04:17Z,28986,7949,25060
2026-05-07T11:04:48Z,29010,7949,25071
2026-05-07T11:05:18Z,29010,7949,25082
2026-05-07T11:05:48Z,29025,7949,25093
2026-05-07T11:06:19Z,29026,7949,25106
2026-05-07T11:06:49Z,29054,7949,25117
2026-05-07T11:07:19Z,29071,7949,25130
2026-05-07T11:07:50Z,29085,7949,25142
2026-05-07T11:08:20Z,29106,7949,25153
2026-05-07T11:08:50Z,29110,7949,25166
2026-05-07T11:09:21Z,29125,7949,25177
2026-05-07T11:09:51Z,29148,7949,25188
2026-05-07T11:10:21Z,29152,7949,25199
2026-05-07T11:10:51Z,29166,7949,25207
2026-05-07T11:11:22Z,29166,7949,25219
2026-05-07T11:11:52Z,29176,7949,25230
2026-05-07T11:12:22Z,29195,7949,25241
2026-05-07T11:12:53Z,29210,7950,25253
2026-05-07T11:13:23Z,29236,7950,25267
2026-05-07T11:13:53Z,29253,7950,25278
2026-05-07T11:14:24Z,29265,7950,25289
2026-05-07T11:14:54Z,29282,7950,25300
2026-05-07T11:15:24Z,29291,7950,25309
2026-05-07T11:15:55Z,29292,7950,25321
2026-05-07T11:16:25Z,29308,7950,25334
2026-05-07T11:16:55Z,29334,7950,25346
2026-05-07T11:17:25Z,29353,7950,25356
2026-05-07T11:17:56Z,29366,7950,25364
2026-05-07T11:18:26Z,29366,7950,25372
2026-05-07T11:18:56Z,29366,7950,25381
2026-05-07T11:19:27Z,29366,7950,25393
2026-05-07T11:19:57Z,29366,7950,25405
2026-05-07T11:20:27Z,29366,7950,25418
2026-05-07T11:20:58Z,29366,7950,25430
2026-05-07T11:21:28Z,29366,7950,25441
2026-05-07T11:21:58Z,29366,7950,25450
2026-05-07T11:22:29Z,29369,7950,25457
2026-05-07T11:22:59Z,29373,7950,25467
2026-05-07T11:23:29Z,29378,7950,25474
2026-05-07T11:23:59Z,29378,7950,25480
2026-05-07T11:24:30Z,29378,7950,25487
2026-05-07T11:25:00Z,29378,7950,25493
2026-05-07T11:25:30Z,29378,7950,25500
2026-05-07T11:26:01Z,29378,7950,25507
2026-05-07T11:26:31Z,29378,7950,25514
2026-05-07T11:27:01Z,29378,7950,25520
2026-05-07T11:27:32Z,29378,7950,25527
2026-05-07T11:28:02Z,29378,7950,25534
2026-05-07T11:28:32Z,29379,7950,25540
2026-05-07T11:29:03Z,29379,7950,25547
2026-05-07T11:29:33Z,29379,7950,25553
2026-05-07T11:30:03Z,29379,7950,25560
2026-05-07T11:30:34Z,29380,7950,25567
2026-05-07T11:31:04Z,29392,7950,25574
2026-05-07T11:31:34Z,29416,7950,25581
2026-05-07T11:32:05Z,29435,7950,25587
2026-05-07T11:32:35Z,29449,7950,25595
2026-05-07T11:33:05Z,29464,7950,25600
2026-05-07T11:33:36Z,29479,7950,25604
2026-05-07T11:34:06Z,29490,7950,25611
2026-05-07T11:34:36Z,29504,7950,25619
2026-05-07T11:35:06Z,29520,7950,25631
2026-05-07T11:35:37Z,29532,7950,25641
2026-05-07T11:36:07Z,29544,7950,25648
2026-05-07T11:36:37Z,29560,7950,25658
2026-05-07T11:37:08Z,29574,7950,25672
2026-05-07T11:37:38Z,29602,7950,25686
2026-05-07T11:38:08Z,29614,7950,25694
2026-05-07T11:38:38Z,29618,7951,25705
2026-05-07T11:39:09Z,29634,7951,25717
2026-05-07T11:39:39Z,29657,7953,25728
2026-05-07T11:40:09Z,29660,7954,25739
2026-05-07T11:40:40Z,29675,7954,25753
2026-05-07T11:41:10Z,29696,7954,25766
2026-05-07T11:41:40Z,29709,7954,25778
2026-05-07T11:42:10Z,29710,7954,25791
2026-05-07T11:42:41Z,29721,7954,25801
2026-05-07T11:43:11Z,29738,7954,25812
2026-05-07T11:43:41Z,29753,7954,25825
2026-05-07T11:44:12Z,29764,7954,25833
2026-05-07T11:44:42Z,29774,7954,25839
2026-05-07T11:45:12Z,29777,7954,25849
2026-05-07T11:45:43Z,29792,7954,25858
2026-05-07T11:46:13Z,29810,7954,25871
2026-05-07T11:46:43Z,29840,7954,25884
2026-05-07T11:47:14Z,29851,7954,25893
2026-05-07T11:47:44Z,29860,7954,25899
2026-05-07T11:48:14Z,29870,7954,25907
2026-05-07T11:48:44Z,29873,7954,25918
2026-05-07T11:49:15Z,29900,7954,25930
2026-05-07T11:49:45Z,29913,7954,25941
2026-05-07T11:50:15Z,29929,7954,25949
2026-05-07T11:50:46Z,29940,7954,25961
2026-05-07T11:51:16Z,29955,7954,25971
2026-05-07T11:51:46Z,29974,7954,25982
2026-05-07T11:52:17Z,29988,7954,25994
2026-05-07T11:52:47Z,29998,7954,26001
2026-05-07T11:53:17Z,30011,7954,26013
2026-05-07T11:53:47Z,30024,7954,26025
2026-05-07T11:54:18Z,30039,7954,26037
2026-05-07T11:54:48Z,30042,7954,26048
2026-05-07T11:55:18Z,30065,7954,26057
2026-05-07T11:55:49Z,30069,7954,26069
2026-05-07T11:56:19Z,30069,7954,26081
2026-05-07T11:56:49Z,30078,7954,26086
2026-05-07T11:57:20Z,30092,7954,26093
2026-05-07T11:57:50Z,30094,7954,26104
2026-05-07T11:58:20Z,30107,7954,26117
2026-05-07T11:58:50Z,30137,7954,26128
2026-05-07T11:59:21Z,30147,7954,26141
2026-05-07T11:59:51Z,30163,7954,26152
2026-05-07T12:00:21Z,30165,7954,26159
2026-05-07T12:00:52Z,30185,7954,26169
2026-05-07T12:01:22Z,30195,7954,26178
2026-05-07T12:01:52Z,30210,7954,26190
2026-05-07T12:02:23Z,30235,7954,26201
2026-05-07T12:02:53Z,30253,7954,26214
2026-05-07T12:03:23Z,30268,7954,26225
2026-05-07T12:03:54Z,30297,7954,26236
2026-05-07T12:04:24Z,30312,7954,26249
2026-05-07T12:04:54Z,30340,7955,26259
2026-05-07T12:05:25Z,30355,7955,26273
2026-05-07T12:05:55Z,30372,7955,26284
2026-05-07T12:06:25Z,30396,7957,26297
2026-05-07T12:06:56Z,30413,7958,26308
2026-05-07T12:07:26Z,30427,7959,26319
2026-05-07T12:07:56Z,30441,7959,26328
2026-05-07T12:08:27Z,30466,7959,26337
2026-05-07T12:08:57Z,30482,7959,26346
2026-05-07T12:09:27Z,30500,7960,26355
2026-05-07T12:09:57Z,30530,7960,26363
2026-05-07T12:10:28Z,30544,7960,26375
2026-05-07T12:10:58Z,30574,7961,26387
2026-05-07T12:11:28Z,30588,7961,26399
2026-05-07T12:11:59Z,30590,7963,26407
2026-05-07T12:12:29Z,30603,7964,26414
2026-05-07T12:12:59Z,30607,7965,26421
2026-05-07T12:13:29Z,30624,7966,26428
2026-05-07T12:14:00Z,30641,7967,26436
2026-05-07T12:14:30Z,30654,7967,26447
2026-05-07T12:15:00Z,30666,7967,26456
2026-05-07T12:15:31Z,30682,7967,26464
2026-05-07T12:16:01Z,30693,7969,26471
2026-05-07T12:16:31Z,30721,7970,26482
2026-05-07T12:17:02Z,30735,7970,26492
2026-05-07T12:17:32Z,30746,7970,26504
2026-05-07T12:18:02Z,30755,7970,26512
2026-05-07T12:18:33Z,30764,7971,26521
2026-05-07T12:19:03Z,30793,7971,26529
2026-05-07T12:19:33Z,30793,7971,26539
2026-05-07T12:20:03Z,30806,7971,26552
2026-05-07T12:20:34Z,30823,7971,26565
2026-05-07T12:21:04Z,30842,7971,26577
2026-05-07T12:21:34Z,30867,7972,26590
2026-05-07T12:22:05Z,30882,7972,26602
2026-05-07T12:22:35Z,30892,7972,26608
2026-05-07T12:23:05Z,30896,7972,26617
2026-05-07T12:23:36Z,30911,7972,26626
2026-05-07T12:24:06Z,30940,7972,26634
2026-05-07T12:24:36Z,30955,7972,26642
2026-05-07T12:25:06Z,30972,7972,26649
2026-05-07T12:25:37Z,30997,7972,26658
2026-05-07T12:26:07Z,31010,7972,26667
2026-05-07T12:26:37Z,31037,7972,26675
2026-05-07T12:27:08Z,31044,7972,26684
2026-05-07T12:27:38Z,31049,7972,26691
2026-05-07T12:28:08Z,31067,7972,26701
2026-05-07T12:28:39Z,31094,7972,26709
2026-05-07T12:29:09Z,31108,7972,26718
2026-05-07T12:29:39Z,31126,7972,26726
2026-05-07T12:30:10Z,31155,7972,26735
2026-05-07T12:30:40Z,31155,7972,26744
2026-05-07T12:31:10Z,31171,7972,26752
2026-05-07T12:31:40Z,31195,7972,26762
2026-05-07T12:32:11Z,31209,7972,26768
2026-05-07T12:32:41Z,31209,7972,26777
2026-05-07T12:33:11Z,31225,7972,26786
2026-05-07T12:33:42Z,31245,7972,26794
2026-05-07T12:34:12Z,31272,7972,26801
2026-05-07T12:34:42Z,31286,7972,26803
2026-05-07T12:35:13Z,31298,7972,26806
2026-05-07T12:35:43Z,31313,7972,26811
2026-05-07T12:36:13Z,31328,7972,26815
2026-05-07T12:36:43Z,31349,7972,26819
2026-05-07T12:37:14Z,31375,7972,26824
2026-05-07T12:37:44Z,31384,7973,26829
2026-05-07T12:38:15Z,31396,7973,26832
2026-05-07T12:38:45Z,31409,7973,26841
2026-05-07T12:39:16Z,31413,7973,26850
2026-05-07T12:39:46Z,31442,7973,26860
2026-05-07T12:40:16Z,31462,7973,26868
2026-05-07T12:40:46Z,31484,7973,26878
2026-05-07T12:41:17Z,31496,7973,26885
2026-05-07T12:41:47Z,31507,7973,26894
